session_id,set_id,directory,chosen_path,chosen_stage,timestamp,note,mtime
mojo1_historical_extraction,20250726_050140,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_050140_stage1.5_face_swapped.png,1.5,20250726_050140,Crop coordinates not available (image already cropped),2025-10-10T09:32:06+00:00
mojo1_historical_extraction,20250725_053502,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_053502_stage2_upscaled.png,2.0,20250725_053502,Crop coordinates not available (image already cropped),2025-10-11T11:44:50+00:00
mojo1_historical_extraction,20250728_021217,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_021217_stage1.5_face_swapped.png,1.5,20250728_021217,Crop coordinates not available (image already cropped),2025-10-03T17:53:04+00:00
mojo1_historical_extraction,20250727_165756,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_165756_stage1.5_face_swapped.png,1.5,20250727_165756,Crop coordinates not available (image already cropped),2025-10-10T23:31:56+00:00
mojo1_historical_extraction,20250726_002540,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_002540_stage1.5_face_swapped.png,1.5,20250726_002540,Crop coordinates not available (image already cropped),2025-10-09T00:05:10+00:00
mojo1_historical_extraction,20250728_002801,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_002801_stage1.5_face_swapped.png,1.5,20250728_002801,Crop coordinates not available (image already cropped),2025-10-11T01:44:20+00:00
mojo1_historical_extraction,20250726_042616,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_042616_stage1.5_face_swapped.png,1.5,20250726_042616,Crop coordinates not available (image already cropped),2025-10-10T09:25:48+00:00
mojo1_historical_extraction,20250725_213754,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_213754_stage1.5_face_swapped.png,1.5,20250725_213754,Crop coordinates not available (image already cropped),2025-10-08T22:38:32+00:00
mojo1_historical_extraction,20250727_172524,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_172524_stage1.5_face_swapped.png,1.5,20250727_172524,Crop coordinates not available (image already cropped),2025-10-10T23:50:52+00:00
mojo1_historical_extraction,20250728_051557,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_051557_stage1.5_face_swapped.png,1.5,20250728_051557,Crop coordinates not available (image already cropped),2025-10-03T18:44:48+00:00
mojo1_historical_extraction,20250725_143607,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_143607_stage1_generated.png,1.0,20250725_143607,Crop coordinates not available (image already cropped),2025-10-02T11:52:04+00:00
mojo1_historical_extraction,20250726_142247,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_142247_stage1.5_face_swapped.png,1.5,20250726_142247,Crop coordinates not available (image already cropped),2025-10-10T12:22:40+00:00
mojo1_historical_extraction,20250725_115624,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_115624_stage2_upscaled.png,2.0,20250725_115624,Crop coordinates not available (image already cropped),2025-10-08T20:57:18+00:00
mojo1_historical_extraction,20250727_215648,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_215648_stage1.5_face_swapped.png,1.5,20250727_215648,Crop coordinates not available (image already cropped),2025-10-11T01:05:10+00:00
mojo1_historical_extraction,20250728_061248,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_061248_stage1.5_face_swapped.png,1.5,20250728_061248,Crop coordinates not available (image already cropped),2025-10-11T11:32:08+00:00
mojo1_historical_extraction,20250727_224112,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_224112_stage1.5_face_swapped.png,1.5,20250727_224112,Crop coordinates not available (image already cropped),2025-10-11T01:34:52+00:00
mojo1_historical_extraction,20250725_195144,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_195144_stage1.5_face_swapped.png,1.5,20250725_195144,Crop coordinates not available (image already cropped),2025-10-08T22:26:24+00:00
mojo1_historical_extraction,20250728_003844,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_003844_stage1.5_face_swapped.png,1.5,20250728_003844,Crop coordinates not available (image already cropped),2025-10-11T01:45:50+00:00
mojo1_historical_extraction,20250726_044306,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_044306_stage1.5_face_swapped.png,1.5,20250726_044306,Crop coordinates not available (image already cropped),2025-10-10T09:28:02+00:00
mojo1_historical_extraction,20250727_195457,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_195457_stage1.5_face_swapped.png,1.5,20250727_195457,Crop coordinates not available (image already cropped),2025-10-11T00:24:28+00:00
mojo1_historical_extraction,20250727_095119,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_095119_stage1.5_face_swapped.png,1.5,20250727_095119,Crop coordinates not available (image already cropped),2025-10-02T18:31:32+00:00
mojo1_historical_extraction,20250727_143024,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_143024_stage1.5_face_swapped.png,1.5,20250727_143024,Crop coordinates not available (image already cropped),2025-10-10T22:44:52+00:00
mojo1_historical_extraction,20250726_144648,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_144648_stage1.5_face_swapped.png,1.5,20250726_144648,Crop coordinates not available (image already cropped),2025-10-10T19:03:06+00:00
mojo1_historical_extraction,20250727_204839,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_204839_stage1.5_face_swapped.png,1.5,20250727_204839,Crop coordinates not available (image already cropped),2025-10-11T00:42:30+00:00
mojo1_historical_extraction,20250727_070104,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_070104_stage1.5_face_swapped.png,1.5,20250727_070104,Crop coordinates not available (image already cropped),2025-10-10T19:59:12+00:00
mojo1_historical_extraction,20250728_031530,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_031530_stage1.5_face_swapped.png,1.5,20250728_031530,Crop coordinates not available (image already cropped),2025-10-11T02:05:14+00:00
mojo1_historical_extraction,20250726_072856,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_072856_stage1.5_face_swapped.png,1.5,20250726_072856,Crop coordinates not available (image already cropped),2025-10-10T09:59:22+00:00
mojo1_historical_extraction,20250727_101046,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_101046_stage1.5_face_swapped.png,1.5,20250727_101046,Crop coordinates not available (image already cropped),2025-10-10T21:22:08+00:00
mojo1_historical_extraction,20250727_102832,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_102832_stage1.5_face_swapped.png,1.5,20250727_102832,Crop coordinates not available (image already cropped),2025-10-10T21:24:38+00:00
mojo1_historical_extraction,20250727_083231,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_083231_stage1.5_face_swapped.png,1.5,20250727_083231,Crop coordinates not available (image already cropped),2025-10-10T20:28:34+00:00
mojo1_historical_extraction,20250727_162906,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_162906_stage1.5_face_swapped.png,1.5,20250727_162906,Crop coordinates not available (image already cropped),2025-10-10T23:09:04+00:00
mojo1_historical_extraction,20250728_003917,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_003917_stage1.5_face_swapped.png,1.5,20250728_003917,Crop coordinates not available (image already cropped),2025-10-03T17:32:48+00:00
mojo1_historical_extraction,20250727_163359,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_163359_stage1.5_face_swapped.png,1.5,20250727_163359,Crop coordinates not available (image already cropped),2025-10-10T23:09:42+00:00
mojo1_historical_extraction,20250727_180234,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_180234_stage1.5_face_swapped.png,1.5,20250727_180234,Crop coordinates not available (image already cropped),2025-10-11T00:03:22+00:00
mojo1_historical_extraction,20250725_061313,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_061313_stage2_upscaled.png,2.0,20250725_061313,Crop coordinates not available (image already cropped),2025-10-11T11:45:08+00:00
mojo1_historical_extraction,20250725_221416,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_221416_stage1.5_face_swapped.png,1.5,20250725_221416,Crop coordinates not available (image already cropped),2025-10-08T22:41:26+00:00
mojo1_historical_extraction,20250727_130330,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_130330_stage1.5_face_swapped.png,1.5,20250727_130330,Crop coordinates not available (image already cropped),2025-10-10T22:13:24+00:00
mojo1_historical_extraction,20250727_085048,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_085048_stage1.5_face_swapped.png,1.5,20250727_085048,Crop coordinates not available (image already cropped),2025-10-10T20:50:22+00:00
mojo1_historical_extraction,20250727_180022,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_180022_stage1.5_face_swapped.png,1.5,20250727_180022,Crop coordinates not available (image already cropped),2025-10-11T00:00:52+00:00
mojo1_historical_extraction,20250725_160957,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_160957_stage1.5_face_swapped.png,1.5,20250725_160957,Crop coordinates not available (image already cropped),2025-10-02T12:00:16+00:00
mojo1_historical_extraction,20250725_205810,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_205810_stage1.5_face_swapped.png,1.5,20250725_205810,Crop coordinates not available (image already cropped),2025-10-08T22:33:38+00:00
mojo1_historical_extraction,20250728_013155,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_013155_stage1.5_face_swapped.png,1.5,20250728_013155,Crop coordinates not available (image already cropped),2025-10-08T20:13:42+00:00
mojo1_historical_extraction,20250727_160404,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_160404_stage1.5_face_swapped.png,1.5,20250727_160404,Crop coordinates not available (image already cropped),2025-10-10T23:04:58+00:00
mojo1_historical_extraction,20250727_074228,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_074228_stage1.5_face_swapped.png,1.5,20250727_074228,Crop coordinates not available (image already cropped),2025-10-02T18:11:52+00:00
mojo1_historical_extraction,20250727_162658,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_162658_stage1.5_face_swapped.png,1.5,20250727_162658,Crop coordinates not available (image already cropped),2025-10-02T21:00:04+00:00
mojo1_historical_extraction,20250726_091356,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_091356_stage1.5_face_swapped.png,1.5,20250726_091356,Crop coordinates not available (image already cropped),2025-10-10T10:29:48+00:00
mojo1_historical_extraction,20250725_192846,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_192846_stage1.5_face_swapped.png,1.5,20250725_192846,Crop coordinates not available (image already cropped),2025-10-08T22:22:44+00:00
mojo1_historical_extraction,20250727_085120,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_085120_stage1.5_face_swapped.png,1.5,20250727_085120,Crop coordinates not available (image already cropped),2025-10-10T20:50:22+00:00
mojo1_historical_extraction,20250725_130618,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_130618_stage1.5_face_swapped.png,1.5,20250725_130618,Crop coordinates not available (image already cropped),2025-10-02T11:48:40+00:00
mojo1_historical_extraction,20250728_065924,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_065924_stage1.5_face_swapped.png,1.5,20250728_065924,Crop coordinates not available (image already cropped),2025-10-11T11:37:34+00:00
mojo1_historical_extraction,20250726_074254,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_074254_stage1.5_face_swapped.png,1.5,20250726_074254,Crop coordinates not available (image already cropped),2025-10-10T10:03:08+00:00
mojo1_historical_extraction,20250725_185327,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_185327_stage1.5_face_swapped.png,1.5,20250725_185327,Crop coordinates not available (image already cropped),2025-10-08T22:18:48+00:00
mojo1_historical_extraction,20250725_233337,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_233337_stage1.5_face_swapped.png,1.5,20250725_233337,Crop coordinates not available (image already cropped),2025-10-02T13:11:58+00:00
mojo1_historical_extraction,20250726_103543,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_103543_stage1.5_face_swapped.png,1.5,20250726_103543,Crop coordinates not available (image already cropped),2025-10-10T10:54:20+00:00
mojo1_historical_extraction,20250728_013122,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_013122_stage1.5_face_swapped.png,1.5,20250728_013122,Crop coordinates not available (image already cropped),2025-10-11T01:53:28+00:00
mojo1_historical_extraction,20250726_031539,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_031539_stage1.5_face_swapped.png,1.5,20250726_031539,Crop coordinates not available (image already cropped),2025-10-10T09:04:04+00:00
mojo1_historical_extraction,20250726_142559,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_142559_stage1.5_face_swapped.png,1.5,20250726_142559,Crop coordinates not available (image already cropped),2025-10-08T19:59:52+00:00
mojo1_historical_extraction,20250725_224145,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_224145_stage1.5_face_swapped.png,1.5,20250725_224145,Crop coordinates not available (image already cropped),2025-10-08T23:40:54+00:00
mojo1_historical_extraction,20250727_071405,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_071405_stage1.5_face_swapped.png,1.5,20250727_071405,Crop coordinates not available (image already cropped),2025-10-10T20:02:14+00:00
mojo1_historical_extraction,20250728_030031,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_030031_stage1.5_face_swapped.png,1.5,20250728_030031,Crop coordinates not available (image already cropped),2025-10-11T02:04:18+00:00
mojo1_historical_extraction,20250725_170647,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_170647_stage1.5_face_swapped.png,1.5,20250725_170647,Crop coordinates not available (image already cropped),2025-10-08T21:34:46+00:00
mojo1_historical_extraction,20250727_190437,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_190437_stage1.5_face_swapped.png,1.5,20250727_190437,Crop coordinates not available (image already cropped),2025-10-11T00:13:54+00:00
mojo1_historical_extraction,20250728_014524,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_014524_stage1.5_face_swapped.png,1.5,20250728_014524,Crop coordinates not available (image already cropped),2025-10-11T01:56:52+00:00
mojo1_historical_extraction,20250726_085950,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_085950_stage1.5_face_swapped.png,1.5,20250726_085950,Crop coordinates not available (image already cropped),2025-10-10T10:23:44+00:00
mojo1_historical_extraction,20250728_033657,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_033657_stage1_generated.png,1.0,20250728_033657,Crop coordinates not available (image already cropped),2025-10-03T18:18:42+00:00
mojo1_historical_extraction,20250726_045718,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_045718_stage1.5_face_swapped.png,1.5,20250726_045718,Crop coordinates not available (image already cropped),2025-10-10T09:30:58+00:00
mojo1_historical_extraction,20250725_225100,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_225100_stage1.5_face_swapped.png,1.5,20250725_225100,Crop coordinates not available (image already cropped),2025-10-08T23:43:32+00:00
mojo1_historical_extraction,20250726_061312,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_061312_stage1.5_face_swapped.png,1.5,20250726_061312,Crop coordinates not available (image already cropped),2025-10-10T09:45:36+00:00
mojo1_historical_extraction,20250727_235607,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_235607_stage1.5_face_swapped.png,1.5,20250727_235607,Crop coordinates not available (image already cropped),2025-10-03T17:27:02+00:00
mojo1_historical_extraction,20250725_182004,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_182004_stage1.5_face_swapped.png,1.5,20250725_182004,Crop coordinates not available (image already cropped),2025-10-08T22:03:56+00:00
mojo1_historical_extraction,20250727_170734,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_170734_stage1.5_face_swapped.png,1.5,20250727_170734,Crop coordinates not available (image already cropped),2025-10-10T23:38:46+00:00
mojo1_historical_extraction,20250727_094838,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_094838_stage1.5_face_swapped.png,1.5,20250727_094838,Crop coordinates not available (image already cropped),2025-10-02T18:31:24+00:00
mojo1_historical_extraction,20250728_050436,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_050436_stage1.5_face_swapped.png,1.5,20250728_050436,Crop coordinates not available (image already cropped),2025-10-03T18:43:38+00:00
mojo1_historical_extraction,20250726_090620,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_090620_stage1.5_face_swapped.png,1.5,20250726_090620,Crop coordinates not available (image already cropped),2025-10-10T10:27:10+00:00
mojo1_historical_extraction,20250727_072247,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_072247_stage1.5_face_swapped.png,1.5,20250727_072247,Crop coordinates not available (image already cropped),2025-10-02T18:10:48+00:00
mojo1_historical_extraction,20250725_152034,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_152034_stage1.5_face_swapped.png,1.5,20250725_152034,Crop coordinates not available (image already cropped),2025-10-08T21:15:14+00:00
mojo1_historical_extraction,20250727_192935,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_192935_stage1.5_face_swapped.png,1.5,20250727_192935,Crop coordinates not available (image already cropped),2025-10-11T00:19:42+00:00
mojo1_historical_extraction,20250727_065926,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_065926_stage1.5_face_swapped.png,1.5,20250727_065926,Crop coordinates not available (image already cropped),2025-10-02T17:59:42+00:00
mojo1_historical_extraction,20250725_034112,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_034112_stage1.5_face_swapped.png,1.5,20250725_034112,Crop coordinates not available (image already cropped),2025-10-08T20:46:10+00:00
mojo1_historical_extraction,20250726_013313,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_013313_stage1.5_face_swapped.png,1.5,20250726_013313,Crop coordinates not available (image already cropped),2025-10-09T00:36:42+00:00
mojo1_historical_extraction,20250727_142259,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_142259_stage1.5_face_swapped.png,1.5,20250727_142259,Crop coordinates not available (image already cropped),2025-10-02T20:41:32+00:00
mojo1_historical_extraction,20250728_031708,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_031708_stage1.5_face_swapped.png,1.5,20250728_031708,Crop coordinates not available (image already cropped),2025-10-03T18:17:26+00:00
mojo1_historical_extraction,20250726_013909,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_013909_stage1.5_face_swapped.png,1.5,20250726_013909,Crop coordinates not available (image already cropped),2025-10-02T13:37:54+00:00
mojo1_historical_extraction,20250725_224639,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_224639_stage1.5_face_swapped.png,1.5,20250725_224639,Crop coordinates not available (image already cropped),2025-10-02T13:05:16+00:00
mojo1_historical_extraction,20250725_182142,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_182142_stage1.5_face_swapped.png,1.5,20250725_182142,Crop coordinates not available (image already cropped),2025-10-08T19:58:02+00:00
mojo1_historical_extraction,20250725_221907,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_221907_stage1.5_face_swapped.png,1.5,20250725_221907,Crop coordinates not available (image already cropped),2025-10-02T12:37:34+00:00
mojo1_historical_extraction,20250726_133629,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_133629_stage1.5_face_swapped.png,1.5,20250726_133629,Crop coordinates not available (image already cropped),2025-10-10T12:08:16+00:00
mojo1_historical_extraction,20250725_144345,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_144345_stage1.5_face_swapped.png,1.5,20250725_144345,Crop coordinates not available (image already cropped),2025-10-08T21:11:30+00:00
mojo1_historical_extraction,20250728_014347,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_014347_stage1.5_face_swapped.png,1.5,20250728_014347,Crop coordinates not available (image already cropped),2025-10-03T17:44:30+00:00
mojo1_historical_extraction,20250727_111703,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_111703_stage1.5_face_swapped.png,1.5,20250727_111703,Crop coordinates not available (image already cropped),2025-10-08T20:11:14+00:00
mojo1_historical_extraction,20250727_081927,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_081927_stage1.5_face_swapped.png,1.5,20250727_081927,Crop coordinates not available (image already cropped),2025-10-10T20:22:32+00:00
mojo1_historical_extraction,20250725_150246,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_150246_stage1.5_face_swapped.png,1.5,20250725_150246,Crop coordinates not available (image already cropped),2025-10-08T21:13:26+00:00
mojo1_historical_extraction,20250726_062509,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_062509_stage1.5_face_swapped.png,1.5,20250726_062509,Crop coordinates not available (image already cropped),2025-10-10T09:47:40+00:00
mojo1_historical_extraction,20250728_063912,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_063912_stage1.5_face_swapped.png,1.5,20250728_063912,Crop coordinates not available (image already cropped),2025-10-11T11:35:24+00:00
mojo1_historical_extraction,20250726_091535,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_091535_stage1.5_face_swapped.png,1.5,20250726_091535,Crop coordinates not available (image already cropped),2025-10-10T10:30:10+00:00
mojo1_historical_extraction,20250727_100132,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_100132_stage1.5_face_swapped.png,1.5,20250727_100132,Crop coordinates not available (image already cropped),2025-10-10T21:15:18+00:00
mojo1_historical_extraction,20250726_011231,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_011231_stage1.5_face_swapped.png,1.5,20250726_011231,Crop coordinates not available (image already cropped),2025-10-09T00:31:22+00:00
mojo1_historical_extraction,20250727_110746,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_110746_stage1.5_face_swapped.png,1.5,20250727_110746,Crop coordinates not available (image already cropped),2025-10-10T21:28:22+00:00
mojo1_historical_extraction,20250727_123512,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_123512_stage1.5_face_swapped.png,1.5,20250727_123512,Crop coordinates not available (image already cropped),2025-10-10T22:08:06+00:00
mojo1_historical_extraction,20250726_150256,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_150256_stage1.5_face_swapped.png,1.5,20250726_150256,Crop coordinates not available (image already cropped),2025-10-10T19:11:50+00:00
mojo1_historical_extraction,20250726_103405,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_103405_stage1.5_face_swapped.png,1.5,20250726_103405,Crop coordinates not available (image already cropped),2025-10-10T10:53:56+00:00
mojo1_historical_extraction,20250727_111026,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_111026_stage1.5_face_swapped.png,1.5,20250727_111026,Crop coordinates not available (image already cropped),2025-10-02T19:34:52+00:00
mojo1_historical_extraction,20250725_162057,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_162057_stage1.5_face_swapped.png,1.5,20250725_162057,Crop coordinates not available (image already cropped),2025-10-02T12:01:08+00:00
mojo1_historical_extraction,20250725_095503,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_095503_stage2_upscaled.png,2.0,20250725_095503,Crop coordinates not available (image already cropped),2025-10-08T20:47:14+00:00
mojo1_historical_extraction,20250726_150953,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_150953_stage1.5_face_swapped.png,1.5,20250726_150953,Crop coordinates not available (image already cropped),2025-10-10T19:13:02+00:00
mojo1_historical_extraction,20250725_231145,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_231145_stage1.5_face_swapped.png,1.5,20250725_231145,Crop coordinates not available (image already cropped),2025-10-08T23:46:52+00:00
mojo1_historical_extraction,20250725_163012,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_163012_stage1.5_face_swapped.png,1.5,20250725_163012,Crop coordinates not available (image already cropped),2025-10-08T21:22:14+00:00
mojo1_historical_extraction,20250727_150830,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_150830_stage1.5_face_swapped.png,1.5,20250727_150830,Crop coordinates not available (image already cropped),2025-10-10T22:51:38+00:00
mojo1_historical_extraction,20250727_132323,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_132323_stage1.5_face_swapped.png,1.5,20250727_132323,Crop coordinates not available (image already cropped),2025-10-10T22:15:24+00:00
mojo1_historical_extraction,20250728_043750,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_043750_stage1.5_face_swapped.png,1.5,20250728_043750,Crop coordinates not available (image already cropped),2025-10-11T11:23:44+00:00
mojo1_historical_extraction,20250728_022437,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_022437_stage1.5_face_swapped.png,1.5,20250728_022437,Crop coordinates not available (image already cropped),2025-10-03T17:56:16+00:00
mojo1_historical_extraction,20250726_145310,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_145310_stage1.5_face_swapped.png,1.5,20250726_145310,Crop coordinates not available (image already cropped),2025-10-10T19:07:14+00:00
mojo1_historical_extraction,20250727_111230,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_111230_stage1.5_face_swapped.png,1.5,20250727_111230,Crop coordinates not available (image already cropped),2025-10-10T21:28:40+00:00
mojo1_historical_extraction,20250728_033903,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250728_033903_stage1.5_face_swapped.png,1.5,20250728_033903,Crop coordinates not available (image already cropped),2025-10-11T02:06:54+00:00
mojo1_historical_extraction,20250726_034225,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_034225_stage1.5_face_swapped.png,1.5,20250726_034225,Crop coordinates not available (image already cropped),2025-10-10T09:10:24+00:00
mojo1_historical_extraction,20250725_190350,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250725_190350_stage1.5_face_swapped.png,1.5,20250725_190350,Crop coordinates not available (image already cropped),2025-10-08T22:20:22+00:00
mojo1_historical_extraction,20250726_071457,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250726_071457_stage1.5_face_swapped.png,1.5,20250726_071457,Crop coordinates not available (image already cropped),2025-10-10T09:56:26+00:00
mojo1_historical_extraction,20250727_110818,mojo1,PROJECT_ROOT/training data/mojo1_final/_young brunette curly/20250727_110818_stage1.5_face_swapped.png,1.5,20250727_110818,Crop coordinates not available (image already cropped),2025-10-02T19:34:22+00:00
